,channel_1,channel_2,alpha,beta,gamma
0,0,0,0.0,0.0,0.0
1,0,1,-0.8522741604764091,0.01637364165121468,1.03684897030969
2,0,2,-0.013334023755773099,0.08845342988744315,0.13144541321739783
3,0,3,-0.4702435635693577,0.4009514259955204,-0.440504205371451
4,0,4,-0.03266568235655716,-0.2106891621157082,-0.2624235078705707
5,0,5,-1.0098892723591386,0.28992321678338406,1.0952764562558948
6,0,6,-0.49869230141459875,-1.1394073221630765,-1.498789703849892
7,0,7,-0.013518132519860235,0.1011082994848721,-0.1595852463140205
8,0,8,-0.5548578958749387,-0.8078210360555985,-0.7035577405828963
9,0,9,-0.03330847669497227,-0.38211060592866897,-0.6507692742869574
10,0,10,0.02560445238417401,0.07386989387139217,0.3333184254341579
11,0,11,-1.0536884971841065,-0.8474427928189742,0.4044818049098204
12,0,12,0.24948179291361516,1.2302071787377868,1.6853082870446394
13,0,13,0.17901367309293023,0.0667220455230466,-0.5262804200052772
14,0,14,1.2835517190359134,1.8177937380956621,0.8128820993440933
15,0,15,2.921639671831447,1.768892324440185,0.7871501601644897
16,0,16,-0.2007255784852579,0.47641176545500225,0.4236225050743348
17,0,17,1.0484200767003748,1.416055121517982,1.1931617097056118
18,0,18,-1.0539322914723772,-0.758557537850299,-0.36605617380114785
19,0,19,-0.31635513829171485,0.3366603257549793,0.32116305448636245
20,0,20,-0.8327167759316727,-0.675544308870876,-0.5861930636105857
21,0,21,-1.380996889873358,-1.5958584051320255,-0.5023502195846195
22,0,22,-0.11395654631724057,-0.11741554741013924,0.09615982889248031
23,0,23,0.9210763547035373,-0.8284189981360561,0.005310019035061537
24,0,24,-0.10798164691994154,-0.9833360845899437,-0.7074102710263961
25,0,25,-1.1097807786683311,-1.2772418329285895,-0.9908723128656707
26,0,26,-0.8507521977459187,-1.1399351175060417,-0.8147939713268354
27,0,27,-0.217171455627443,-0.4264875272502417,-0.1781010664305676
28,0,28,0.008043469753771963,-0.25321768277685,-0.3550369845136037
29,0,29,-0.006332063353084366,-0.21947124990241257,-0.22987101837210605
30,0,30,-0.00536040154765011,-0.10735206040849513,0.1372429652689726
31,0,31,1.1445826049540375,0.06127238812342203,0.21515072279742606
32,0,32,-0.7468687680713527,-0.0687620723110293,0.264739140884171
33,0,33,1.0414308208296663,0.5224708694717978,0.6637491772909528
34,0,34,0.06399362531380975,1.14172526950467,0.37231737027132555
35,0,35,0.6030022828464937,0.13893902360109417,1.0367649612893357
36,0,36,0.34661489879598034,0.14318248392255534,0.20849139150278154
37,0,37,-0.031475346912319166,-0.0816969448148774,0.6161424796999648
38,0,38,0.7205588209397203,0.22929430821964342,0.2867610596533275
39,0,39,0.39861606834911567,0.0823349663166581,0.5447539972749187
40,0,40,-0.20431035396737698,0.6227816773053294,0.18542606828102748
