,channel_1,channel_2,alpha,beta,gamma
0,0,0,0.0,0.0,0.0
1,0,1,0.005426408991860418,-0.057235078278837635,-0.0525220836116591
2,0,2,-0.0040270032480852385,-0.007844914263969011,0.03165736297951992
3,0,3,0.08271815299240255,0.13173894773231432,-0.23113579462413797
4,0,4,0.012820843786487356,-0.010314688331527506,-0.03837226209665895
5,0,5,0.03522343827364097,-0.117247839229017,-0.664444676374467
6,0,6,0.060783416090080825,0.13864013186646662,0.10736928523476903
7,0,7,-0.6923513222444881,0.18807201181981142,1.3960329474775772
8,0,8,0.35849551799682927,0.1839538465817068,0.3339608708807913
9,0,9,-0.016048542167078936,0.12242754472670926,0.5974820450947068
10,0,10,0.1431361611435099,0.3754727255269542,0.4133782258824746
11,0,11,0.2543892935065639,0.73588577534289,0.584992899190595
12,0,12,0.3074376979103258,0.7613608020939655,0.746714462821078
13,0,13,0.4664612899277466,-0.6952965121336186,-0.11273251895774271
14,0,14,0.6746614585887643,0.8445743401653705,1.4421798944623094
15,0,15,0.7158831652539912,1.564760424232388,0.6203646854584904
16,0,16,-0.3015845554074805,0.07786971234495733,1.0927834539134
17,0,17,-0.16687884956225704,-0.0784949280534918,0.5945685570562712
18,0,18,1.005770293394664,0.7184340362260727,0.3722656441747904
19,0,19,0.27441405622637516,0.05949614223436962,0.46808253006331535
20,0,20,-0.782360902740141,-0.6745456047603448,-0.37477373197109837
21,0,21,-0.27128961507595867,-0.2867870553810945,0.1250342439757355
22,0,22,-0.1029161561596711,0.08588089875562982,0.31598283365873503
23,0,23,-0.4473161590441207,-0.2434900094079347,0.38999903239110556
24,0,24,0.20129718737116128,-0.009414522822031302,-0.6859319036996373
25,0,25,0.05065001700582431,-0.04290101929175588,-0.8234236730806213
26,0,26,0.021959230409466134,-0.04838939187962563,-0.5225385031790438
27,0,27,0.02643298889488848,0.07772393030093254,0.04847012768992553
28,0,28,-0.11913332643107759,-0.2875487706587641,-0.9836247889377473
29,0,29,0.06384544446834775,0.09747411864822698,-0.1173983278054174
30,0,30,0.004373486748672104,-0.01092689405447552,-0.22172034675918062
31,0,31,0.8893345206620505,0.6729280761650019,0.871200463302249
32,0,32,0.6505837552611081,1.0507838933392006,1.254169830372353
33,0,33,1.1706927663613844,0.44212102994351427,0.9033877398297342
34,0,34,0.6312698685883297,0.29208185495402583,0.7690050558955951
35,0,35,1.1934212619319398,0.9352268517527187,0.47418730292963196
36,0,36,1.1063539121277672,0.4942917058834797,1.082435027906291
37,0,37,1.6753124439526987,1.2248385594341744,1.1045986533340633
38,0,38,1.5946354815186197,0.7623479221860415,0.7096961639046836
39,0,39,0.39561909505096954,0.8911942278372559,0.7888513023535094
40,0,40,1.129475741228393,0.8309193294054151,0.9392908791674439
41,0,41,1.2173035591117933,1.300281557524847,0.5108980055520398
42,0,42,1.3975206852866318,0.957824943627156,0.9043539236840505
43,0,43,0.8844560296884049,0.46948969714830263,0.8528104591956696
44,0,44,1.569871453907003,1.2223620672117437,1.2935304058280062
45,0,45,0.40421358719640377,1.005550685783492,0.8694093835503954
46,0,46,0.8250700381265649,1.241687760376456,0.4491619316943539
