,channel_1,channel_2,alpha,beta,gamma
0,0,0,0.0,0.0,0.0
1,0,1,0.04013449441119623,0.023851773971105834,0.0892059583323676
2,0,2,0.04911650363715692,0.013529402587376152,0.06643755106567942
3,0,3,0.3227288511835014,0.08917532163643521,0.14054511044982737
4,0,4,0.3364237612366992,1.0197805820979982,0.9933037348887676
5,0,5,0.16466200811733292,0.2888743826134501,0.009781072662816522
6,0,6,0.15307600110372452,-0.16756636980629078,-0.4557481835657304
7,0,7,0.8009902352964607,2.002830193844339,1.9436562247884899
8,0,8,0.34079367589594656,0.5126085630969874,0.40337755363416655
9,0,9,1.3390595780794443,0.553139467902863,0.20381665603369073
10,0,10,0.5203756857641527,0.9708352067449135,0.26566906296516213
11,0,11,-0.060511974630025785,0.17667621994466476,0.22526135171521366
12,0,12,-0.02899938466427346,0.13355156123021916,0.006060553738077609
13,0,13,-0.36214084966295695,-0.7666783050472343,-0.5844358402057928
14,0,14,0.09332491760256995,-0.3762578746714554,-0.7961372366841314
15,0,15,0.4707789807770215,0.43263466010087787,0.07327781567261414
16,0,16,1.6884299142269383,0.17058826517980086,0.15751150701840003
17,0,17,1.3638624060870503,0.55775864864495,0.7564827996515543
18,0,18,-0.6205297607035728,-0.33034918134854835,-0.3738080659890406
19,0,19,-0.14516851451314855,-0.320581916946316,-1.0096711476120648
20,0,20,0.21222553760842278,-0.03540371153755727,-0.1000185346807024
21,0,21,0.3481305373733743,-0.07350343815215347,-0.1134142289493123
22,0,22,0.39248296647906444,0.006327550871052768,-0.05126525942760732
23,0,23,0.25974250258214543,0.010664915354082026,0.09933150307513086
24,0,24,0.09412299861199158,-0.016495622160745044,-0.0883664216942417
25,0,25,0.2214895694568064,0.038395069581951706,-0.019495103912546545
26,0,26,0.20292158027091964,0.0429257126404616,-0.05750602958820513
27,0,27,0.18109388955758532,0.08807555068489263,-0.04187953209189407
28,0,28,0.184143043007383,-0.11813026089214655,-0.12524533549193
29,0,29,0.14224389081763966,0.02671703579354166,-0.08963907751495304
30,0,30,0.07760476385155127,-0.03277244430267147,-0.04015382707408898
31,0,31,0.6062652477472688,0.9115521122930921,1.0128844761037294
32,0,32,0.3481516645590797,1.2998082106907014,0.7595268807146325
33,0,33,0.7567188116263706,1.3560187240120363,0.4799354616600041
34,0,34,0.7623267742933043,1.1559733691459688,0.9437403336587559
35,0,35,1.1436356596151684,0.5659231001735,0.5961976155310407
36,0,36,0.2870189371935868,1.2702905506491369,1.2668581310185554
37,0,37,1.4590382467434564,1.062578173408527,0.6110726462166043
38,0,38,1.450826609598919,1.206519235589456,0.231544586617503
39,0,39,0.7249162370049436,0.6462691844294857,0.5408031492635731
40,0,40,-0.3662188622746605,0.7950421829970248,0.37335742304858804
41,0,41,1.4878518555472233,0.7107423729240046,0.7903286541144614
42,0,42,0.4029205801918254,0.8491730243682272,0.6225144221518684
43,0,43,0.6033200443077845,1.032723426654204,0.5690406855451858
44,0,44,1.621352378078753,0.5704178218615935,0.13692770651862154
45,0,45,0.3663963409408935,0.2821483768249319,0.5111685388345426
46,0,46,0.20441336131365437,0.8412529738425039,0.6972187138386714
47,0,47,1.0896650397492678,0.7880508901842981,0.44602459526115745
48,0,48,0.7210583154379849,0.7720731382705246,0.9130859990595318
49,0,49,0.745404771013988,0.9266698572713388,0.29006618648141863
50,0,50,0.10746348445723487,0.5864539919495253,0.2778431181354871
51,0,51,1.4586443695111622,1.5784135613520431,0.6107792793514202
52,0,52,0.5695736601534555,0.9439807540076404,0.7287884771684375
53,0,53,0.04435962809900742,0.38554821106789566,0.837651421898713
54,0,54,0.48679923102137307,0.6583707517401869,0.45873451755980343
55,0,55,0.45526834347483564,1.1365581564088982,0.5929015870302244
56,0,56,0.4566721404094027,1.6262643808919939,0.8868611828024159
57,0,57,1.0054420674060143,1.4147787705166919,0.3516878922257938
58,0,58,-0.0686249579532952,0.9443924322554612,0.8825605712145043
59,0,59,-0.021210637058286665,0.7691606233727585,0.306433005747952
60,0,60,-0.08567448956010604,1.4856118611851574,0.9083131772092731
61,0,61,0.6956438509763949,0.6073984135077808,0.6448090573873292
62,1,0,0.04013449441119623,0.023851773971105834,0.0892059583323676
63,1,1,0.0,0.0,0.0
64,1,2,0.13719921629067416,0.18328731943182638,0.21698608849301604
65,1,3,0.017925763281229898,-0.09806258068827066,-0.2770661733152818
66,1,4,1.0546235921685279,0.380791076787804,-0.33430409678448086
67,1,5,0.29283918466674264,1.1572073140604977,2.0392419874123306
68,1,6,0.4572968134711254,0.26286499795200646,0.11315074670145749
69,1,7,0.5159124067300254,1.0388810052864939,0.5990529081473347
70,1,8,0.021756204940293518,0.23489269983495475,0.7533163545852817
71,1,9,1.3022211639829646,0.14424601588735744,-0.028430922261809745
72,1,10,1.1854890061121195,0.2960708879574895,-0.8392685800533181
73,1,11,0.5406845687111752,1.2126783486039356,-0.40147703153806985
74,1,12,0.016996497528120533,0.10794225775845125,0.11424054706223451
75,1,13,-0.4899598358629289,-0.9970398820165651,-0.6999047088262321
76,1,14,-0.5510704791479506,-0.7081600355093735,-0.5393351044842437
77,1,15,0.1272749180406002,-0.22883708422606616,-0.06238243988832483
78,1,16,1.011068519659314,-0.5719378491092169,-0.6051446974387729
79,1,17,0.6471002527607841,0.5930847509400378,0.6737699444648331
80,1,18,0.05155116249492939,0.21005032365732895,0.12525465930379734
81,1,19,0.11258160474617844,-0.18781384629421916,-0.3914295877307983
82,1,20,0.18109373297589748,-0.09175995708978991,0.01956209097841307
83,1,21,0.29728607514966293,-0.278733697712614,-0.3253226657012888
84,1,22,0.5048779017116769,0.16353721677042662,0.11240707197948326
85,1,23,0.2974400993911302,-0.2900157097090277,-0.4321205281565551
86,1,24,0.17381120890859122,0.13711788395336005,0.07915862718369295
87,1,25,0.10879968830846645,-0.0578257642806174,0.0081732355391891
88,1,26,0.13779012263881388,-0.05145829968042263,-0.09529025656945476
89,1,27,0.14317289650854953,0.11322772159404317,-0.09151027970241567
90,1,28,0.25274466654058325,-0.22126147778427777,-0.3914475009870007
91,1,29,0.09007652203376317,-0.029918530675797795,-0.05626607985826119
92,1,30,0.06786501135779568,0.005133257050545632,-0.1116285217453174
93,1,31,0.5147482765024327,1.071564119462572,0.7418593482254692
94,1,32,0.7997589700751147,0.7683911492058828,0.7252641844085217
95,1,33,0.3796470834965872,0.6785361352235166,0.28311357976475593
96,1,34,0.33345539224955345,0.5444772876491862,0.8572696866456101
97,1,35,0.4104297610861805,0.6355952300450063,0.8356947448624112
98,1,36,0.49863897364112253,0.716301900727542,1.2170304204015696
99,1,37,0.5650570608662181,0.6155944181822504,0.5122467442373302
100,1,38,0.7252770400122664,0.7553789365154635,0.5415398369996901
101,1,39,-0.04135698691730556,0.5455218642563783,0.40897224546768446
102,1,40,-0.5253156843534337,1.0593872210826258,0.4969037064851099
103,1,41,0.6657561982283569,0.7475064807829378,0.97206862193227
104,1,42,0.6844612805078841,0.7526394898217456,0.8580696835659526
105,1,43,0.20626571288390186,0.8786104036707931,0.7478264682927958
106,1,44,1.0782772809531591,0.8297414607189959,0.24773802523486954
107,1,45,0.39624247580942223,0.4885699366027661,0.9586860018613962
108,1,46,0.6789821696936488,1.0065862537017123,0.815423908253491
109,1,47,0.99866434659788,0.7701249782551888,0.7447156019208127
110,1,48,-0.24654760121530073,0.8728183048502055,0.5124336280255204
111,1,49,0.7381172592855679,0.23830034359731195,0.6123785270916141
112,1,50,-0.065154114749463,0.4938475016275313,0.6471871906467255
113,1,51,0.8956195178495093,1.3827472105878538,1.0800785306379055
114,1,52,0.9788796115809033,1.1590110963526994,0.8541775378823473
115,1,53,0.37223189550586383,0.5780511246936602,0.7361637727244565
116,1,54,0.3559006218455645,0.6663926998338607,0.3911215365318486
117,1,55,0.9750161681560473,0.21033175389547976,0.643185277344942
118,1,56,0.047318115968628977,0.9186205967567294,1.354110549123793
