,channel_1,channel_2,alpha,beta,gamma
0,0,0,0.0,0.0,0.0
1,0,1,0.35767637416389725,0.45357312422360946,0.2271002025404334
2,0,2,0.20549149724108265,0.9044883051656714,1.1774298384825306
3,0,3,1.4308753938069465,0.9929305674091579,-0.12004909262120904
4,0,4,1.4676461566862502,1.5078234105321466,1.2247327033203512
5,0,5,0.7260784462811588,-0.7263954655319383,-0.7621478688187444
6,0,6,0.952951837179502,1.5024178569523843,1.400915653306938
7,0,7,0.3161361742033676,0.113342513302932,0.21446918520086888
8,0,8,0.6886680928027021,0.12048656864289367,0.06757272178748105
9,0,9,1.2968444526909095,1.1770680020632722,0.9047270547796774
10,0,10,1.1893923537034872,1.2424687234631517,1.2418615900237224
11,0,11,0.4179426657596468,-0.20354153985719325,-0.3584966033178881
12,0,12,0.08090677662161647,-0.9619883812160649,-0.9631186723446263
13,0,13,0.2267335498404418,0.34140230733840277,0.655700845451161
14,0,14,1.2751853431608808,1.2978009953682954,1.0669823428593295
15,0,15,-0.13155264073325001,-0.2830852039855296,-0.35459409627232014
16,0,16,-0.4120567676867984,-0.3752179258889754,-0.28616960198058233
17,0,17,-0.5952856957315821,0.0007544115333107724,-0.429217444475848
18,0,18,-1.249826456899124,-1.5863841246369212,-1.2254076834153782
19,0,19,-0.02462702745220931,-0.7976815326567368,-0.24792240925787007
20,0,20,0.4383196899519544,0.549701879274254,0.34211632784373364
21,0,21,0.01614033759079765,0.2554328423062813,0.5851100061906199
22,0,22,0.09632354236388341,0.29032684513026613,0.24236822776980985
23,0,23,0.8492674378815754,-0.20130478272169777,-0.43061854483661316
24,0,24,-0.31932975149106235,-0.5439241475054132,-0.6494194065181816
25,0,25,1.8774201325653774,0.9194122148315105,0.6100008377602506
26,0,26,0.3959592831571607,0.6940058946218753,1.1592008588711473
27,0,27,0.1297754723575491,0.49523605787126135,0.7978193289011271
28,0,28,0.6757276869623815,1.336335044465056,1.54622074795814
29,0,29,1.7004687145098174,1.4378222678869879,1.7765114686019259
30,0,30,0.9850757314987652,1.6250662279858634,1.6418173020951468
31,0,31,-0.19666925036587138,-0.22822270964653935,-0.6652807711769128
32,0,32,-0.18478448427896796,-0.5440151484869915,-0.43939589857483696
33,0,33,-0.04279296312339041,-0.056560343139817705,0.067746531729879
34,0,34,0.22074852484169225,-0.3044291247810417,-0.07081516312971103
35,0,35,-0.13838918739701034,-0.5219145995050799,-0.5777474790762989
36,0,36,-0.14653751258979378,-0.36485188555923403,0.15386969384432325
37,0,37,-0.21054992436385003,-0.40785392391334,-0.8635606006808008
38,0,38,-0.4081005390354188,0.006316259433395973,-0.6366756376059609
39,0,39,0.3706855018028807,-0.13982835628531864,-0.2390387327787429
40,0,40,0.6467340676890776,0.4479901940624004,-0.5398451699706107
41,0,41,-0.014449588376369966,-0.431535115696824,-1.233953294266004
42,0,42,0.4243247053956505,-0.14699892186561747,-0.3746280612578873
43,0,43,0.6664445870218211,-0.2971233149850145,-0.5410364024122143
44,0,44,0.13867957972925124,0.3088927110141008,-0.22698724208965435
45,0,45,0.322111246758917,-0.11508792055093213,-0.3231874378017471
46,0,46,-0.5061050157541542,-0.06327656293460997,0.011521720049185856
47,0,47,-0.0017092586410226897,0.18475736040534677,-0.5336744680734319
48,0,48,-0.4679697848027046,-0.392461885936202,-0.13726513548116
49,0,49,-0.19159357844131078,-0.20280616884962996,-0.47185290238065625
50,0,50,0.08358154144801204,0.009410216343847103,-0.08625070380143764
51,0,51,-0.15592110008049873,-0.24751099688811196,-0.061035432878063005
52,0,52,-0.20667521449580428,-0.3560258525527206,-0.5260970638492631
53,0,53,-0.5867236221771731,-0.3364953033840563,-0.5734805798630909
54,0,54,-0.3233264708658523,-0.01630453891137145,0.42932209145625266
55,0,55,0.3785387896771906,-0.024343273142639774,-0.38541574810015283
56,0,56,-0.4479921905690462,-0.3895158873603145,-0.060939260772329036
57,0,57,-1.198671883981148,-0.4785531132861688,-0.8520607152064851
58,0,58,-0.46832089234401847,-0.36629744361624206,-0.7117743950140545
59,0,59,-0.45009036586236667,0.05749586057533073,0.07947810510014093
60,0,60,-0.4147069264637627,0.10352148370674881,-0.19158296767480704
61,0,61,-0.12344709394413574,0.2697682264041324,-0.17045924199960177
62,1,0,0.35767637416389725,0.45357312422360946,0.2271002025404334
63,1,1,0.0,0.0,0.0
64,1,2,-0.05703535259647148,0.09970029240272066,0.2303305703238272
65,1,3,-0.15290635597280894,0.10819777034767908,-0.2519753526221174
66,1,4,1.0097896202748873,1.0399232622113312,1.2072696957441351
67,1,5,0.2854489353294132,-1.5054267418586422,-0.722883449504988
68,1,6,0.8435465448396522,0.726120294100233,0.22279701223830875
69,1,7,-0.12952792972790053,-0.24815561647639553,-0.17898063768871741
70,1,8,-0.39467798495738093,-1.3959570595202644,-1.3030408104480429
71,1,9,0.32851634675808844,0.27627018362129235,0.5264341833452936
72,1,10,1.1984762146284949,0.9588230507637062,0.6155622445611212
73,1,11,0.9231235232171694,-1.1646477072363581,-1.1240771725140115
74,1,12,-0.3071397131722364,-1.0899935609586995,-0.9478399848102138
75,1,13,-0.3889248408719936,-0.5346950988819077,-0.7531250879802871
76,1,14,0.2788416228357118,0.5146964191157906,0.8328313136478109
77,1,15,-0.7442731748316185,-0.948467583464786,-0.8705795975582518
78,1,16,-0.17353065781822763,-0.5417402162156932,-0.4972196614392595
79,1,17,0.24366657539487926,-0.3363849028500598,0.02197776442539951
80,1,18,-1.6460279325275322,-1.2472955105977173,-1.486763898599268
81,1,19,-0.009741973248263465,-1.033871623751984,-0.6809653524031563
82,1,20,-0.28546626716807827,0.12514999488503661,0.014406655885090536
83,1,21,-0.10364381532888171,-0.08372714149275853,-0.11984068360390361
84,1,22,0.047223650003555745,-0.01506032545118256,-0.10795412193195383
85,1,23,1.4215912187675908,0.8922862533866177,0.717487284473838
86,1,24,0.7476597379945558,0.08438957798985953,0.3992704513319383
87,1,25,0.02006828108581712,0.2831782392580827,0.40845165655831933
88,1,26,0.04480695895186415,0.07203977949363902,0.08621621524400581
89,1,27,-0.007994999817650051,0.05341880569307686,-0.07204608679105318
90,1,28,0.4984222881473675,0.5302029568002503,0.693899822545991
91,1,29,0.15104279805062862,0.28035957216368285,0.4625062894386419
92,1,30,0.2506997460953448,0.4060116910070908,0.7601391845503974
93,1,31,-0.1420317236767666,0.09666445007838963,-0.19069922973715606
94,1,32,0.3343222631602861,0.17545978463247056,-0.30245232157072477
95,1,33,-0.8478007917013051,0.2149766123165308,0.16302364397211394
96,1,34,0.4576162693051727,0.154184547091667,0.403762630459377
97,1,35,-0.4404657091817598,-0.4573690827944671,-0.37807769244821393
98,1,36,-0.20563603823467733,-0.5260944031578703,-0.7659363460500931
99,1,37,-0.6648062659002738,-0.4275901181142289,-0.41979939842859393
100,1,38,-0.7297151523485064,-0.23977517041899982,-0.18402690316339573
101,1,39,-0.5092489928163707,0.06936534332198034,-0.02510487402261733
102,1,40,-0.9147672842124287,-0.17892178180804166,-0.3425253451543205
103,1,41,-0.27817212932175706,-0.7146028683504166,-0.3325470693424535
104,1,42,0.17193216208614365,-0.0936706982447259,-0.25452220736173603
105,1,43,-0.38558314957167916,0.11262322668570136,-0.49588129938975434
106,1,44,0.37335076413838303,-0.34301690668145113,0.4470654102476644
107,1,45,-0.3716010658746881,-0.06322407656643045,-0.09174524615220722
108,1,46,0.13666768878041516,-0.857340629317384,0.11083869519507665
109,1,47,0.09102525482636555,0.22480516163742253,-0.12250970045797835
110,1,48,-0.319064299163554,-0.4611400754402978,0.4647457627540783
111,1,49,-0.21590423182221286,-0.17991260296363873,-0.405836696216894
112,1,50,-0.26057362582468446,0.04709131126969459,-0.09756402773764002
113,1,51,-0.9508312443609672,-0.1884615102082803,-0.20104347495969627
114,1,52,-0.29690645761403706,-0.028180596795751186,-0.43875766743375766
115,1,53,-0.4120396380089312,-0.3285795587133324,-0.19248651718611495
