,channel_1,channel_2,alpha,beta,gamma
0,0,0,0.0,0.0,0.0
1,0,1,0.11738784110025573,0.14547684428814345,0.19936215170225718
2,0,2,-0.083212870384833,0.05017008489261222,0.2396395066136554
3,0,3,0.8890932091747595,0.678166391979167,0.13168204886173823
4,0,4,-0.009493199081671025,0.0064851689478346184,0.02319329863215107
5,0,5,1.7966429015248842,2.404423485585249,1.8521660753881468
6,0,6,0.2991142613069653,0.26242628611936103,0.18056125760968073
7,0,7,-1.339232909441406,0.023771962900828506,2.2480571874776336
8,0,8,0.6146776832113747,0.6533986497660471,0.37712782430241887
9,0,9,-0.09170121339350129,-0.01894635118119879,0.1023135084118178
10,0,10,0.04659975168590681,0.09864612987075899,0.05273495313525865
11,0,11,1.6792223552039949,0.7613976037064891,1.0959675010920293
12,0,12,1.0617588353738032,0.7937583397474419,0.38459940797369807
13,0,13,-1.492709555517425,-0.7035469832939274,0.5061673226309561
14,0,14,-0.11064282152529244,-0.0635251745217176,0.0427678969924798
15,0,15,2.4293394926258247,0.534070918846264,-0.4026753254933273
16,0,16,0.14130396160849196,0.3524520918705399,0.3892492408898633
17,0,17,1.2446791507275425,0.5955222727074211,-0.11500158572180055
18,0,18,0.2548802667516494,0.33635183568779486,1.248029901096228
19,0,19,-0.5261998771601913,0.10577787924906593,0.13998301607748342
20,0,20,0.6362914941998294,-0.6028785056716748,-0.1446582566630421
21,0,21,-0.5345321329598166,0.13680787521470889,0.31548913845920135
22,0,22,0.15138961332747689,0.15476384390271725,0.14061378620151285
23,0,23,0.8043976257165314,1.487071214364865,1.7754243959236136
24,0,24,0.12103192411484776,0.011567551431567076,0.1376883975636032
25,0,25,-0.1311674163846,-0.22008967161261084,0.07485776256259687
26,0,26,-0.3019114903346136,-0.08465387134978337,0.1610041875248797
27,0,27,-0.009687074136752741,0.031530935743675444,0.024004292071834434
28,0,28,0.10543388672363886,0.16750918421707678,0.202578203722745
29,0,29,0.09689718297078974,0.019372415875150262,0.044520666213406994
30,0,30,-0.028974333510695904,-0.228528675419578,-0.16731654036364604
31,0,31,-0.0644506637410388,0.4190749588300854,0.09333498099439286
