,channel_1,channel_2,alpha,beta,gamma
0,0,0,0.0,0.0,0.0
1,0,1,-0.007150752539400551,-0.008400633690992827,0.08688569130742221
2,0,2,0.09838723693831145,0.35981330851712817,0.47600835905209726
3,0,3,-0.3750361117003136,-0.21733384251078103,0.1914558991661033
4,0,4,0.012606949372958415,0.12598338210550517,0.21025253075409564
5,0,5,-0.3062974236265213,-0.418524266190927,-0.5258931602680016
6,0,6,-0.024499345065398716,0.040828686267835125,-0.060167506159117014
7,0,7,0.7236991346684912,0.9439901282792698,-0.11324887148434626
8,0,8,-0.3083167727640566,-0.12170231589307241,0.403285549575441
9,0,9,0.3673725846743473,1.1684173934026538,0.9853081805235945
10,0,10,-0.17318574254246394,0.2600607058237752,0.5062263081843292
11,0,11,-1.2063599412336394,0.08496304127233634,0.35002178810528295
12,0,12,1.1515139029846126,-1.3120570621697663,-1.4322489155624452
13,0,13,2.0802622037044056,-0.9370915338739101,-0.7607995136022616
14,0,14,1.8452026965721375,0.8037101740984356,-0.14545895195512387
15,0,15,-1.0039226935722747,0.4199493180988758,0.45697671724935923
16,0,16,0.3881251731442275,-0.7424865762774917,-0.34379574429811566
17,0,17,0.3289628572009228,0.7880503293040345,1.3795826771796436
18,0,18,1.6053319578948786,-1.0002829235194435,0.13150961393280558
19,0,19,-0.604529439158862,-0.6033441721918579,0.07205866039054505
20,0,20,-0.16542361607189923,-0.415925966264617,-0.14280032999318662
21,0,21,0.14017735820348856,-0.11665253353496197,-0.3372516270937994
22,0,22,0.08994972962079743,-0.18588952934283243,-0.9106195724232323
23,0,23,-0.3205939314810747,-0.3537647791425631,0.02967706731185991
24,0,24,-1.4185507259805168,-0.05698058956813779,0.20505620535464208
25,0,25,-0.1174431185510761,0.08192303594933256,0.27393996469788695
26,0,26,0.0847481291011251,0.07247573782046765,0.09762152366137321
27,0,27,0.05358674184994827,0.016619577405397833,-0.0544894782611527
28,0,28,0.08712399656250834,-0.15833136855930952,-0.16912934979427696
29,0,29,-0.10617814480625265,0.15114937200664913,0.32098980799499816
30,0,30,0.03342251319866811,0.0064345796540904426,-0.056193133112932836
31,0,31,-1.3352362129885038,-0.38143346705677533,-0.4464938036355718
32,0,32,-0.8886394608727319,0.4371404745031751,0.06934025576039751
33,0,33,0.25951433144334235,-0.3278482070399155,-0.05888743935544688
34,0,34,-0.6358802081834056,0.1957229927608979,0.25405041018252555
35,0,35,-0.907443711178593,-0.06400624217845316,0.13621834950451686
36,0,36,0.1707738776726385,-0.48793860071726136,-0.03374255164150985
37,0,37,-0.6991192364500882,-0.10321402861562733,0.08088954089498995
38,0,38,-0.09795172455134121,-0.18955082014269586,-0.3759176919558494
39,0,39,-0.770882997432287,-0.3797485729375091,-0.4312024447199069
40,0,40,0.17483241768464475,0.15024158854410496,0.06558581853468394
41,0,41,-0.9719657566049602,0.3984298619751626,-0.41102977951317804
42,0,42,0.5509844197360717,-0.2259099530971445,-0.049468066563466195
43,0,43,0.2762020921506229,-0.078248756713161,-0.4291419547264774
44,0,44,0.17937811587780575,-0.11467618912702565,0.09511551744661642
45,0,45,0.016081463682584077,-0.1564291041079685,-0.4406111975494097
46,0,46,0.13267675053051733,0.18289308258879192,0.006638689007066911
47,0,47,-0.04873606278840342,-0.17121869904539086,0.022110841144220243
48,0,48,-1.1527078744491837,0.011818121232648086,0.12573754632602685
49,0,49,0.8884098250509426,0.3542568021112604,-0.051122640599420566
50,0,50,-0.7045787282520152,0.19053815804208785,0.009453267519899793
51,0,51,-0.7103501955210485,-0.42104210069595327,-0.40243036682780703
52,0,52,-0.5263231768597275,-0.5790625435729959,-0.15120880619591012
53,0,53,-0.5590706535250402,0.15648323516360985,-0.1424708648442582
54,0,54,-0.19593617771014096,0.18287477863646848,0.13000716424369263
55,0,55,-0.6396993843397911,-0.35677005406713663,0.34564931519325165
56,0,56,-0.8472002184274019,-0.02938619034617238,0.2980483754428353
57,0,57,-0.6304489282795581,-0.3508255039620408,0.7825838876122853
58,0,58,-0.9760894796196619,-0.15196698340509393,-0.3311637110449394
59,0,59,-0.21944978531734638,0.03133592472106648,-0.36875636300043974
60,0,60,-0.9412393416217943,0.03705025617916439,0.40994058797304667
61,0,61,-0.8864243758371448,-0.24464328997737445,0.025047868998525766
62,1,0,-0.007150752539400551,-0.008400633690992827,0.08688569130742221
63,1,1,0.0,0.0,0.0
64,1,2,0.18450298853929778,-0.1596445675502523,0.0013044118820528066
65,1,3,-0.005317628635882494,-0.052155569955065026,-0.0561638255915597
66,1,4,-0.22851701616408918,-0.728172945306388,-0.4707331859347961
67,1,5,-0.050740820053838474,-0.08477598372415776,-0.19331105030093448
68,1,6,-0.13319990003872995,-0.19804022344860772,-0.4757398798558999
69,1,7,1.5635409768613813,0.27497989399902906,-0.7666353478362395
70,1,8,0.34980995182630836,0.09995892727965897,0.08828162350742064
71,1,9,0.12046050412233622,-0.11524115939451977,-1.4537127427510488
72,1,10,-0.8566358389208719,-0.14419391627648365,0.5968107212866092
73,1,11,-0.7315062671626763,-0.06003256174247365,0.11851628004074913
74,1,12,-0.6971515652221781,-0.7387683794793729,-1.209055931793724
75,1,13,0.37712570205046947,-0.8174931498239009,-0.46635219288058943
76,1,14,-0.4645109767338156,-0.3503745492485193,-0.518181838498015
77,1,15,-1.6553968621376502,-0.23666539940657513,0.10877318346613359
78,1,16,1.1824596420178808,0.8645260358795742,0.43450838867582425
79,1,17,0.07876181355007539,1.0089851347998624,0.5164649855030282
80,1,18,-0.5399774509807738,-1.523057406588752,-1.4096007846369754
81,1,19,-0.9186824121076942,-0.21736116515309356,-0.14690367845213922
82,1,20,0.2758868173835103,-0.038401797190821076,-0.22333841091071666
83,1,21,0.36828642180460863,-0.4057337412860124,-0.48912017501087196
84,1,22,0.07963804442081028,-0.5712592333759019,-1.3891525714305923
85,1,23,-1.5794428499202984,-0.7156905751886997,0.15985571227414674
86,1,24,-0.48914798960305916,-0.2180443720223722,-0.20009418834672693
87,1,25,-0.04052904877522018,-0.06340738879101368,-0.09369073018587223
88,1,26,0.11230902255824507,-0.01624866680755789,-0.16333821335494314
89,1,27,0.07658159088873365,-0.13081355500618383,-0.06946550606935863
90,1,28,-0.09274284412723681,-0.36621818290678027,0.011041412506830106
91,1,29,-0.12863733693294405,-0.10638102853786571,-0.04903335109086723
92,1,30,-0.0697019934782669,-0.17001116543172137,-0.13268298161894282
93,1,31,-1.2822614816342985,-0.2050986679073049,-0.18656616313324548
94,1,32,-0.8561393518124417,-0.5619418023461832,-0.06411255038110572
95,1,33,0.07027269903465347,-0.4193634429826229,-0.13163846162554357
96,1,34,-0.20941912079996822,-0.27386740385299757,-0.027923277071457326
97,1,35,-0.7869065878045542,-0.18497378692829194,-0.1668889979619435
98,1,36,-0.04863931992089445,-0.30435037487747385,-0.23986353546911376
99,1,37,-0.558732433933795,-0.37171889527911417,-0.3304793413175462
100,1,38,0.2964400871277309,-0.3351788635176466,-0.6005586329325159
101,1,39,-0.5194399916955829,-0.2403652425455624,-0.5305590966138973
102,1,40,-0.26936992552613126,-0.08923397108423796,-0.10269124545222848
103,1,41,-0.8966292783484086,0.22709381408648827,-0.3609851710670874
104,1,42,0.1607677605790553,-0.1322923584056847,-0.6805567656445851
105,1,43,-0.569150910696205,0.011992029675211279,-0.24840905174480404
106,1,44,-0.09437678146064656,-0.26462666709541,-0.23390226443678835
107,1,45,-0.41297075367073577,0.06189241565957725,0.10060553723481191
108,1,46,0.24383208867234452,-0.16970868743478076,-0.7413079027136104
109,1,47,-0.7196291016921731,-0.38877251836023763,-0.28846914347763253
110,1,48,-0.8547980006837261,-0.3106937919882765,-0.686347381756476
111,1,49,1.038830652235323,-0.1672942611137005,0.04749139715777202
112,1,50,-1.0097866931060893,0.15424548221060497,-0.4892732111368637
113,1,51,-0.8932183607858466,0.0006003970930228686,-0.3548530122297302
114,1,52,-0.3551703822603364,-0.20814169102223004,-0.270136494702543
115,1,53,-0.7337829542817061,-0.09211687132846405,-0.1676528092199155
116,1,54,-0.6524450016011415,-0.008198914517665195,-0.24306450231754126
117,1,55,-0.5944997946890146,-0.07118399133444232,0.20693445520034287
118,1,56,-0.43230979753337334,-0.48265312475828653,0.15072359322197773
119,1,57,-0.02319236357039865,-1.022129409267646,0.03468392310083771
120,1,58,-0.572774786163582,-0.1355095730110908,-0.5755164218252797
121,1,59,-1.0148747726385803,0.22592324428852023,-0.5772493235299402
122,1,60,-0.5750167258568877,-0.12403738370461756,-0.10370285965086966
123,1,61,-0.40726321924481756,-0.38452915670529175,-0.3179505845704167
124,2,0,0.09838723693831145,0.35981330851712817,0.47600835905209726
125,2,1,0.18450298853929778,-0.1596445675502523,0.0013044118820528066
126,2,2,0.0,0.0,0.0
127,2,3,-0.22987253664061164,-0.4323822937893583,0.21545172238312796
128,2,4,0.16230604802117604,0.4736914006244426,0.4628453724024749
129,2,5,-0.1280141380650908,-0.19764056108636185,-0.3757707367521981
130,2,6,0.5108169634545129,1.4260310833537626,1.1931093420210124
131,2,7,0.007835385700231092,0.181074504633495,0.6206161130662485
132,2,8,-0.6435316163438702,-0.42158581639658393,-0.7268512502127086
133,2,9,0.03720360021246724,0.3748009664422849,0.46160774095763374
134,2,10,0.6314880907136372,0.778980618640036,0.3292686387611249
135,2,11,-0.13931600399493455,-0.5202724110596145,-1.4805268201958632
136,2,12,0.1478718196725925,0.14133121283950034,-0.7076070031777534
137,2,13,0.11972408854046196,0.36240111346881926,0.4389542301337621
138,2,14,1.245109320200281,1.6934654035829635,0.9455848525496954
139,2,15,-0.42695721120343855,-0.42391260378230283,-1.2424361767164813
140,2,16,0.014759716650241892,-0.3259783329554519,-0.9195031257494273
141,2,17,-0.03957613825971289,0.1198820776535825,-0.11535539782894881
142,2,18,0.11178206144829576,0.11352815388556411,0.994145592947975
143,2,19,0.9053226178721049,1.3061116572217444,0.3235837412674583
144,2,20,-0.7263477693042907,-0.8600145052197979,-0.32576513130726487
145,2,21,-0.009228317869993143,-0.04738762868103486,-0.09877857818426462
146,2,22,0.02556943212645467,0.003171700052840019,-0.11178867528919695
147,2,23,0.06214604147489021,0.7136081640255273,0.2594052926376369
148,2,24,-0.16312804820024465,1.74384923454762,1.2193183624248967
149,2,25,-0.07272802756508703,0.2827335774547789,0.5302206024580448
150,2,26,-0.027964677380103515,-0.024147848528374736,0.010212521202947165
151,2,27,0.010346021989297353,0.08455100521714205,0.060648235069678896
152,2,28,0.030251449020847317,0.05055638817593916,-0.018863200258863948
153,2,29,0.42440206740101555,0.47938537873943754,0.5970492143419067
154,2,30,0.14666425609439335,0.1702826601818259,0.12055346566399625
155,2,31,-1.4425675926908372,-0.39504823794513466,-0.8768378107673996
156,2,32,-0.46167134399640325,0.365812716728063,-0.18466676436839063
157,2,33,-0.36038397930151467,0.08706915383536677,-0.8429030069151431
158,2,34,-0.5916073419685447,0.1345680965469038,-0.14893285835036674
