,channel_1,channel_2,alpha,beta,gamma
0,0,0,0.0,0.0,0.0
1,0,1,-0.048752516245479285,-0.02914823909211563,0.06650868038853588
2,0,2,-0.08967595445471363,-0.1245073985627167,-0.21955079173098221
3,0,3,-0.21959382770891267,-0.7953532246449859,-0.5856093181662848
4,0,4,-0.056047917329754206,0.013281538320362758,0.19113254676510374
5,0,5,-0.05207477205502604,-0.05565955658406466,0.06010870952743857
6,0,6,-0.01155539680086379,0.004373218700511807,0.10661700324064971
7,0,7,0.3402597111296051,0.4097468559124338,-0.5130944651128754
8,0,8,-0.07668080117814918,-0.14215678314714575,0.6329333763489635
9,0,9,-0.17853503057515419,0.6060392037525529,0.7848497788982012
10,0,10,-0.022695276578787654,-0.11105354412819199,-0.23086900780249062
11,0,11,0.022790478431708144,0.0807654688336616,0.2898985183855682
12,0,12,0.8646892596493793,-0.3342633277353816,0.25840774360633967
13,0,13,1.181801993377712,-0.40258855426193185,0.020211123386344385
14,0,14,0.3752512672268508,0.0692708638866905,0.08795420334021213
15,0,15,-0.10490325191977405,-0.2294979534963072,-0.3576012810064112
16,0,16,-0.37778300134429105,-0.5235058331670392,-0.9182971900172637
17,0,17,-0.33932330076248524,-0.17967426267974604,0.8839862912087395
18,0,18,0.50199395350386,-0.8919652968993049,-0.0035018611249422113
19,0,19,-0.14076068454709534,-0.08195921731147242,0.4980385886375995
20,0,20,-0.016564886710224783,-0.06419400722515356,0.39778737330826824
21,0,21,-0.02342230370659473,-0.054494108682736575,0.06517081418939381
22,0,22,-0.11409055594106478,-0.22933916816725072,-0.3726685267569884
23,0,23,-0.3784736203820246,-0.44259446665399216,0.8218717415298146
24,0,24,-0.06436024616415588,-0.11330946605717789,0.41365737700594896
25,0,25,-0.025894049929585522,0.03463239570955188,0.4043578172515866
26,0,26,0.03886394166222312,-0.1232074476511318,0.11759948984781889
27,0,27,0.03215563366564845,0.050140232284279204,0.1349462655657442
28,0,28,0.07372527299333569,-0.018629912465924527,0.10070459292658578
29,0,29,-0.03284700950876296,0.02287419768768604,0.357404851044124
30,0,30,0.0853444734086188,-0.033432887963311106,0.1078071356562503
31,0,31,-0.1892540622352249,0.1321546309511733,-0.3109892405991169
32,0,32,-0.3953857476025875,0.4100189262062641,-0.005366828462812091
33,0,33,0.5764318355812557,0.2741899164600065,-0.1289691830998217
34,0,34,0.08305144569963138,0.3382799995351792,0.5218438222528686
35,0,35,-0.3274781602815758,0.2913056585092775,0.5409754397165955
36,0,36,0.7211355773346623,-0.1671256351132382,0.40358286339877
37,0,37,-0.56485425718584,-0.07120728387139752,0.711393094426517
38,0,38,0.7298574017324807,0.631122518781435,0.48924087067644373
39,0,39,0.11714707488545155,0.2083789355987493,0.2817526811057883
40,0,40,1.0556575951309632,0.21266601983764144,0.2695888899407475
41,0,41,-0.512051932032606,0.2170388976993574,-0.3982904685767381
42,0,42,0.9907753202054517,-0.025422024810635976,0.1358048095732431
43,0,43,0.6185525190375124,0.9224854450104476,0.8785722873092614
44,0,44,0.7512491277719994,0.9882014320559452,0.5410526979401338
45,0,45,0.055862126664045046,0.04418106007344118,-0.21821011033749244
46,0,46,1.1497421813691213,0.9890528273534541,0.29165905559405053
47,0,47,-0.2491008146980048,0.37641759587780604,0.40395578599205495
48,0,48,-0.5203636147946106,1.303948312103533,1.0361611974430067
49,0,49,-0.22185566576364288,0.7228479833200323,-0.11479527529801892
50,0,50,-0.2162708643840211,0.8281472814598001,0.11325018064506623
51,0,51,-0.10668255328862114,-0.05327530134035746,-0.26193117582892084
52,0,52,-0.35419749825194335,0.22346266144714802,-0.19346682741635718
53,0,53,-0.33075152458687423,0.8059271417164918,0.2009903184018537
54,0,54,-0.019208395113869486,0.6642323142749399,0.6170149746702869
55,0,55,0.42474914436025657,-0.09604609315077234,0.2665224999220338
56,0,56,0.15592742167658202,0.4012443867341998,0.1946603060371827
57,0,57,0.39016096255447374,0.057790036400972765,0.8245834623856632
58,0,58,0.12372511257349193,0.6531840634220633,0.5915944663707143
59,0,59,0.48337137664102714,0.7939150037794165,0.5695687486827417
60,0,60,-0.4439390424468968,0.1259798887920868,0.6477666939594615
61,0,61,-0.07411544212840344,0.6704606874614636,0.31287206892216474
62,1,0,-0.048752516245479285,-0.02914823909211563,0.06650868038853588
63,1,1,0.0,0.0,0.0
64,1,2,-1.4008288643111384,-0.4950133493057037,-0.23358333410186854
65,1,3,0.01747939869846042,-0.03531530905480777,-0.062034548562498175
66,1,4,-1.0085718632818002,-1.5497300837516885,0.037179218584583514
67,1,5,-0.004578722458863399,3.240925273123714e-05,0.012639088651770164
68,1,6,-0.16479124741626536,-0.36429915545195607,-0.0626218501759814
69,1,7,0.7537736377278696,0.8132103405597352,0.5626821005563871
70,1,8,0.5285587114724356,0.4007069932181612,0.3727523001187078
71,1,9,-0.09273412760500119,0.8181854043097179,-0.5727222657350073
72,1,10,-0.7606242301527081,-0.848994973085296,0.36073119742297577
73,1,11,-0.1514589475491834,-0.11756490624719011,0.31834759018801223
74,1,12,0.3815685726438854,0.13586683253262144,0.10780703662436557
75,1,13,0.7149879993147349,0.24861276063983656,0.4335875680771136
76,1,14,2.1022032159767,0.6445555241952545,-0.07495977189995814
77,1,15,-0.8847188570777862,-0.8111704609015189,0.22962335468712028
78,1,16,0.9091208488772354,1.2828941757828043,0.707049104187559
79,1,17,1.2737954569996621,0.8938975962904483,0.4631790161663322
80,1,18,-0.46671216488973666,-0.27588237677715105,0.29040990610897455
81,1,19,0.12458248431290611,-0.06106997379119327,0.09019841977575722
82,1,20,0.34532283167725003,0.01591976682114066,0.03477951102226068
83,1,21,-0.26625729421426625,-0.3699564017696496,-0.007973963546745701
84,1,22,-1.2617058265004424,-0.9670606028968367,-0.46710573782081294
85,1,23,-1.0818945032716958,-0.8598354737065844,0.1994438380132063
86,1,24,-0.15775428481287534,-0.21675271888015832,0.06661586800189782
87,1,25,-0.015264157306301788,-0.0957476893580974,0.07974672922264922
88,1,26,0.023748544134534654,-0.09275173867590471,0.01904955468787532
89,1,27,-0.23771390425529812,-0.1024050762383087,0.2793708798141909
90,1,28,-0.6136401475663892,-0.09260925018057514,0.5939991906933036
91,1,29,-0.18142921507050824,-0.20972659590546447,0.09951121722492588
92,1,30,-0.22080769273870368,-0.17025089143490835,0.24052832797670742
93,1,31,-0.7795956478375068,0.1291640942407697,-0.6854643701104124
94,1,32,-0.3012805585836157,0.11080138219270562,-0.10538015791464556
95,1,33,0.5032563140885234,0.3865769638381442,-0.007457536931727463
96,1,34,-0.28834923342807023,0.1267516389772339,0.3826210563180801
97,1,35,-0.4411929537172064,0.16534515154279017,0.28069596529656143
98,1,36,0.28142708356659446,0.2944228066874654,-0.18423906072788818
99,1,37,-0.054882866754763,-0.08845509139011366,-0.05511285054316766
100,1,38,0.04237336267448924,0.24261247794137128,-0.33238478182034903
101,1,39,0.4086441743787258,0.4408148874275164,0.2822457860301914
102,1,40,0.5617991070429736,-0.41219735380938977,0.0027579129462134387
103,1,41,-0.4945226339685442,-0.04538873998339902,-0.2577255342605975
104,1,42,0.8922163630029014,0.5141420867215833,-0.3924978440455268
105,1,43,0.5694571643117999,0.7842719607411479,0.7511558913626608
106,1,44,0.7377702587666087,0.6690104113904582,0.16740504135273393
107,1,45,-0.26699115748781377,-0.20467570216410974,0.10182200805755488
108,1,46,0.91320381374029,0.6290288807101972,-1.0011834223088223
109,1,47,0.4051535332649874,0.18666145168103485,-0.4123552208616034
110,1,48,-0.0919236043914992,0.5552841819180713,-0.15333232074797218
111,1,49,1.1324311573663073,0.6391365210092532,0.04925634290862149
112,1,50,-0.25443362597852287,0.6887813686343006,-0.15175616129054836
113,1,51,0.04675079253248001,-0.08439123110489381,-0.4195548404677032
114,1,52,0.34497575709800454,-0.2152365372080508,-0.45583047979582786
115,1,53,0.12279586094636126,0.30285838253628294,0.392555973516104
116,1,54,0.39599285270074636,-0.3340927160443338,0.40540321210882907
117,1,55,0.3180665648522671,0.22704310499680008,0.00414576313351241
118,1,56,-0.04802559746841494,0.05741296964898466,0.08475579393279278
119,1,57,0.8648235892684999,-0.4211364010345844,0.14943831793798748
120,1,58,-0.4982359451605903,0.14860143215634658,0.061919257609223254
121,1,59,-0.24253995535527445,0.02773432347393774,0.22530700488493088
122,1,60,-0.05544247176530366,-0.12512111241019325,0.11635790252250866
123,1,61,0.11351171412943833,0.042479146248898356,0.005274583301403323
124,2,0,-0.08967595445471363,-0.1245073985627167,-0.21955079173098221
125,2,1,-1.4008288643111384,-0.4950133493057037,-0.23358333410186854
126,2,2,0.0,0.0,0.0
127,2,3,0.4129812743085065,1.1247611338775738,1.2247434534251087
128,2,4,0.09230172659449268,0.18107237559333733,-0.09271155539939885
129,2,5,-0.3333724420583003,0.9043685382234626,1.2618993046740652
130,2,6,-0.17589551603728928,0.24886330212284954,0.36986731106354953
131,2,7,0.019777201490089207,0.2835618798596421,0.7680063433626216
132,2,8,-1.1051428908363672,-0.16634401536237822,-0.453823895376897
133,2,9,0.025709903042001995,0.21538406860973297,0.1894988851599488
134,2,10,-0.20154539227727558,-0.39323378846500107,-0.10922666971217655
135,2,11,-0.20993122016100368,-0.0847302915493022,0.03390563533725972
136,2,12,0.1726223804394367,0.8410969919067589,0.5547094490796742
137,2,13,0.1215825528587154,0.31278455930188886,0.33416153215264405
138,2,14,1.259918846581721,1.2093956477021877,0.23958605356894788
139,2,15,-0.9503859895790605,-0.4627446918876432,-0.12502774600353095
140,2,16,-0.07160637174698123,-0.1507853102085798,-0.055788370093742295
141,2,17,0.005201316522150478,0.0006794350107156947,-0.4278016097613817
142,2,18,0.08095971812721843,0.8181123121450427,1.5885834523913869
143,2,19,0.9727256671736921,1.8210749637857508,0.8097449516291968
144,2,20,-0.9353060076729486,-0.6236484231757916,-0.5900309557223068
145,2,21,-0.04046002293503925,-0.1459772110133583,-0.17879710741321742
146,2,22,-0.020955554142979945,-0.18319217408462252,-0.37240512550153415
147,2,23,0.12122162111125184,0.015054199919992418,-0.7129600062176908
148,2,24,0.08375879555464417,0.8780127421023309,0.04468366839195674
149,2,25,-0.8374579557452246,-0.5482444937545555,-0.48291395651792207
150,2,26,-0.21244512067592045,-0.3409700234907141,-0.6204201942646598
151,2,27,-0.005595362003326031,-0.0776038655801748,-0.26240658180206383
152,2,28,-0.003403494877544959,-0.19649628088248602,-0.6387101051079037
153,2,29,0.23779939927515867,-0.4353279262599253,-0.34652086357358647
154,2,30,0.09917582018862331,-0.2811072078650241,-0.4108252244999368
155,2,31,-0.22368963276948498,0.5267589531304392,-0.11082252262332883
156,2,32,0.45991554393160883,-0.16254167604753833,0.011190919240651614
157,2,33,-0.38346215957261587,0.5091351113531604,-0.722806831017367
158,2,34,0.23520447217102727,0.2692528921924346,-0.10675904521430624
159,2,35,-0.5284362481938202,0.8690621618129734,-0.188556316819886
160,2,36,0.9783957631735817,0.8669655199492838,0.39684162615068375
161,2,37,-0.04228113694417308,0.9000841371095842,0.13699805430829884
162,2,38,0.13916137181809565,0.5772208863947652,0.26320325652545346
163,2,39,0.2056118307615088,0.3298762787852866,0.21820653618917402
164,2,40,0.7075094519626128,1.0987008432149517,-0.16648895102160843
165,2,41,-0.049094764362810496,0.5966164512364782,0.22645829371215098
166,2,42,1.1033544125463406,0.6859424170176748,0.1357114874058931
167,2,43,1.1434462092110524,-0.3371966222613323,-0.3727255876705483
168,2,44,-0.6209296733696306,0.4828461667801914,-0.17155548876071922
169,2,45,0.8415633425900917,0.7477225576113327,-0.07445579187263873
170,2,46,0.37857507529181017,0.554533744829347,-0.4540829718885718
171,2,47,0.25370242348446015,0.012510024217657111,-0.01658784330846316
172,2,48,-0.06978356746722374,0.13379178471584444,0.40686651508693505
173,2,49,-0.6077375469581862,0.0918738873586072,0.20398979413154872
174,2,50,-0.6234732345674411,0.5130602748891935,-0.4624286263917127
175,2,51,-0.12572729656405152,0.32727388591484546,-0.0923203809056015
176,2,52,0.3354715556324488,0.30436490761695045,-0.32050699811604744
177,2,53,0.13915553472909922,0.08601307382971193,-0.018837471114294735
178,2,54,0.30482614397446883,0.3235750829809374,0.2552232921469936
179,2,55,-0.08858539251593416,0.7777517974216425,-0.17058931757744483
180,2,56,-0.440269735741093,0.764780083030334,0.17823815581027883
181,2,57,0.05580029098375717,0.8510683019541614,0.8894101514838678
182,2,58,0.42375096564478937,0.5236884427824523,0.03978941527811953
183,2,59,0.39891902413567654,0.7782141752320362,0.4972772640523944
184,2,60,0.9150517926202711,0.49868134085863114,0.2861267420848238
185,2,61,1.6024084584730973,0.48360826378750743,0.15195792684883008
186,3,0,-0.21959382770891267,-0.7953532246449859,-0.5856093181662848
187,3,1,0.01747939869846042,-0.03531530905480777,-0.062034548562498175
