,channel_1,channel_2,alpha,beta,gamma
0,0,0,0.0,0.0,0.0
1,0,1,0.010078342371426088,0.009836111319106097,0.014084376428700649
2,0,2,0.027106502306155043,0.04396108693946044,0.14490150742322636
3,0,3,0.7242404400585072,0.5872488592272159,0.23900840589923497
4,0,4,0.05403396131223621,0.19080582094662346,0.2854488518538995
5,0,5,0.5226275542044698,0.8251206298565582,1.2504230141972423
6,0,6,0.1144413655406726,0.23615358830074637,0.36489576485276753
7,0,7,0.037522081112772006,-1.0355216511034149,-1.0367545056990821
8,0,8,0.39095923359847756,0.11595658990727316,-0.1377193132973255
9,0,9,0.36597441986107854,1.666871212469154,1.010508977626835
10,0,10,0.1328785779358041,0.33594097980243814,1.0507866880424035
11,0,11,-0.007633310941205454,0.168143427682219,0.735200070898152
12,0,12,-0.2551519789217984,1.2094528211357876,0.9071273081528388
13,0,13,0.371958096280201,0.21266609214171228,-0.28918910213223536
14,0,14,0.3409080343417925,-0.776249025377281,-1.1247966792076933
15,0,15,-0.046500950449906514,0.580516589845246,-0.27374435761431165
16,0,16,0.14645472505700427,-0.7205039905959683,0.08447876172852269
17,0,17,-0.10596681582228047,-0.2894569014226619,0.27491386446822175
18,0,18,1.2567513773845693,1.412328931522188,1.151248355372123
19,0,19,-0.3401772010053222,0.26897038789148614,0.2669373803249799
20,0,20,-0.03287795242808234,0.34305872974467866,0.16626383492294622
21,0,21,0.1374992529389839,-0.08106744276232895,0.06302872953605496
22,0,22,0.025273804968049172,-0.3497959607779888,0.03345289847176454
23,0,23,-0.44242422127978853,-0.6910853268791685,-0.8022200368186017
24,0,24,0.3915274313494316,0.5532853596984099,0.5326182503342901
25,0,25,-0.0006392605575633565,0.17008890893091877,0.114492817186923
26,0,26,0.19867027657203035,0.09567961550042939,0.07915949412505154
27,0,27,0.04391203340822468,-0.1341685498283591,-0.04703996544231823
28,0,28,0.052764880970837084,-0.10163961490229914,-0.013676802351941885
29,0,29,0.2679667566704762,0.21432457342519176,0.2388788995728408
30,0,30,0.14511637339880368,0.11102443540123645,0.08482833647588962
31,0,31,0.28661358796290537,0.27192300969442296,0.7600245625616306
32,0,32,0.6381128574104209,0.6724265416652382,0.8238910341795324
33,0,33,-0.002072883636971571,-0.4512825801952015,0.8955964197684882
34,0,34,0.7475734823419206,0.12806575267550063,0.3152024503803223
35,0,35,0.4984992827486837,0.08954576068027624,0.7906406735748669
36,0,36,0.04154854624075744,-0.6639619843888431,1.0622649265990858
37,0,37,0.09105494176535836,-0.5563109552452198,0.7338139450689879
38,0,38,0.30112808335565033,-0.233575218585234,0.7619041889939864
39,0,39,0.19630035891734302,0.3116508426332856,0.20436278382262005
40,0,40,-0.17201078806082026,-0.08891219826544852,0.7905804841966219
41,0,41,0.16451375097246734,0.04818407001420224,1.0477317350558413
42,0,42,-0.06167402546305137,-0.41946312110332035,1.0864183553273445
43,0,43,-0.12707582699335393,-0.23890928514267643,0.38429820247597407
44,0,44,-0.2583602526953762,0.6444742145937455,0.8814747256212518
45,0,45,0.042299277618335934,0.3423906682062232,0.8544797952238958
46,0,46,-0.16143327221338313,0.38899031310005977,0.988755570746552
47,0,47,-0.47042198944756597,0.16058507232672847,1.178877343570228
48,0,48,0.4542193141632533,0.07233807081800148,0.5715103648925712
49,0,49,-0.13528687228516853,-0.17462467637803755,1.0750435134376692
50,0,50,-0.26952615711834826,0.487685345268807,0.8413780148337908
51,0,51,-0.1536788768148211,-0.49959553903661325,0.6713713239230745
52,0,52,-0.24089412140077152,0.22484495057052434,1.1661719452154904
53,0,53,-0.2549752489738411,0.416530848869269,1.1438074485491692
54,0,54,0.40593093483080905,0.1968522191480723,0.9352905068863585
55,0,55,-0.5613650836966699,-0.2711861325565765,0.5304381332936058
56,0,56,-0.1604162428526572,-0.2929142372011227,0.5183205741091759
57,0,57,0.17695730841555696,-0.5500814884902498,0.6885780589875155
58,0,58,-0.4382977957190459,0.11705516010197795,0.7356818908582773
59,0,59,0.2922919053249007,0.03156023591435484,0.8849718860374866
60,0,60,-0.18587234670232927,-0.40229247772987364,0.20956884797090486
61,0,61,-0.3205926947658974,-0.33904960306269966,0.7208478281758246
62,1,0,0.010078342371426088,0.009836111319106097,0.014084376428700649
63,1,1,0.0,0.0,0.0
64,1,2,0.12255545888120316,0.15880654194755311,0.2936382756018331
65,1,3,0.1032946492180689,0.0853247061545106,-0.17296966513588563
66,1,4,-0.005093125641775088,0.04170114059268799,0.06921538285483704
67,1,5,0.24783442380001472,0.6484625291857297,1.1528170030841656
68,1,6,0.062289849615915494,0.13651185328728693,0.2668120866424945
69,1,7,0.4244067267038883,0.03901832839198649,0.4867248110379574
70,1,8,-0.13383838720970712,-0.318925249734531,-0.3396921100071559
71,1,9,0.32517413237147325,1.217950470642879,2.0687322089313263
72,1,10,0.04802483895817922,0.15103589793704617,0.5728432934987013
73,1,11,-0.2711028626871445,-0.03586906999073095,0.30195232346857115
74,1,12,-0.6973517109731321,0.2531101649007224,0.3379423671113541
75,1,13,0.5439305256786209,-0.34252713276544544,-0.9219409853086445
76,1,14,0.23882499127087053,-0.6820043179786295,-0.3675738790878852
77,1,15,-0.524217047795862,0.09101134405360935,0.400095119291069
78,1,16,1.6419573280541453,-0.4563577344073103,0.34727774145054263
79,1,17,0.4038287636828153,0.706544151619144,0.4293331457669645
80,1,18,0.208949815254144,0.3765140743536733,0.20398570075774783
81,1,19,-0.7157724190541674,0.05999917489879929,0.2802974268969213
82,1,20,-0.26292571884107635,0.2321439693716325,0.2839551631981065
83,1,21,0.25920317831033446,0.027726974543751576,0.15896824186598302
84,1,22,0.147253503351299,-0.5578825994149624,-0.7834547824755965
85,1,23,-0.007051333570740458,-0.16385287864917808,-0.3653779344854266
86,1,24,-0.10196003111246756,0.3509798561599387,0.532100638303414
87,1,25,-0.31372136829761044,0.07003881428162721,0.1607621108095078
88,1,26,0.05432028883919103,0.05460367715300567,0.07446998817894564
89,1,27,0.021249497664020095,-0.08311243450128898,-0.06463402747866784
90,1,28,0.017348684478414735,-0.14290247424140134,-0.15377545278241583
91,1,29,0.010650248304306222,0.17899540703975536,0.2489740261944946
92,1,30,0.029172332926994764,0.06364500046306917,0.04376197181221823
93,1,31,0.8753043148925587,0.25046182984891097,0.5392913211749523
94,1,32,0.7030443181277157,0.36954777683814505,0.6245804776013874
95,1,33,-0.19726010061851804,-0.19412295139188693,1.1042941425152601
96,1,34,0.470772977533556,0.3128579609205356,0.3119463496245408
97,1,35,0.5317682728701839,0.22008206501285066,0.7496275592257262
98,1,36,-0.24710403989525676,-0.8595111353198082,0.9566073913772497
99,1,37,0.01684414382861133,-0.5915202529603124,0.8217335801144734
100,1,38,-0.5828225166847769,0.14838131196757082,1.0703066535631058
101,1,39,0.06507789614923513,-0.19389966222883875,0.005293798737784265
102,1,40,0.1324038761622247,0.15256140132906199,0.7282161159932937
103,1,41,-0.11512484661770114,-0.26678941434500625,0.9199205784073264
104,1,42,-0.3956486544597474,-0.5847858423081079,0.9912727262296751
105,1,43,-0.11379526191272024,-0.5556588881638203,0.5033981809461563
106,1,44,0.37594507635997804,0.508988814952801,0.6644378968745973
107,1,45,0.23741805410547753,0.6249451651056558,0.6635719226860337
108,1,46,-0.8300866023915698,0.03606555532713029,0.944256766910363
109,1,47,-0.769528628086606,0.2818412901465793,0.989045997011378
110,1,48,0.1318932139665989,-0.4989428476232084,0.9326288557684429
111,1,49,-0.13695399920618043,-0.050598227949408464,0.9742449324184133
112,1,50,-0.136908828932595,0.25905673828980647,0.8194095043331536
113,1,51,-0.1924627357574367,-0.12710809433356435,0.7392202816705881
114,1,52,-0.6300300492061582,0.5173736840552686,1.1351428190298463
115,1,53,-0.5344534745872808,0.6659359503802839,1.4062478562296785
116,1,54,0.6712587506243599,0.0014396612542814523,0.7115417744036716
117,1,55,-0.0310568156268038,-0.36530871759375116,0.5528067059179149
118,1,56,-0.22053841380048503,-0.38987989529254,0.6216712006464807
